Project_Name,Project_URL,Project_Hash,Test_id,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder,Reason_for_Excluded
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_response_body_empty,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_response_body_image,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_rewrite_rules,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_scopes,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_url_match_header_overrides,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_reset_scopes,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_header_overrides,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_header_overrides_case_insensitive,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_header_overrides_filters_out_header,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_multiples_scopes,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_param_overrides,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_param_overrides_filters_out_param,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_param_overrides_post,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_querystring_overrides,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_querystring_overrides_filters,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_rewrite_rules,True,Passed,Passed,Fail_to_Run
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_set_single_scopes,True,Passed,Passed,Fail_to_Run
sfpl-scraper,https://github.com/kajchang/sfpl-scraper,d97cc55f28fc75bf8de3fe5472ed0c2c55a09081,tests/test_api.py::TestScraper::test_author_search,True,Passed,Passed,Not_Run
sfpl-scraper,https://github.com/kajchang/sfpl-scraper,d97cc55f28fc75bf8de3fe5472ed0c2c55a09081,tests/test_api.py::TestScraper::test_list_search,True,Passed,Passed,Not_Run
sheetfu,https://github.com/socialpoint-labs/sheetfu,68015416ef34bd20553c7f667ece001a36371f7b,tests/test_model.py::TestSheetCreationMethodReturns::test_duplicate_sheet_type,True,Failed,Passed,Fail_to_Install
sheetfu,https://github.com/socialpoint-labs/sheetfu,68015416ef34bd20553c7f667ece001a36371f7b,tests/test_model.py::TestSpreadsheet::test_add_sheets_from_response,True,Failed,Passed,Fail_to_Install
sheetfu,https://github.com/socialpoint-labs/sheetfu,68015416ef34bd20553c7f667ece001a36371f7b,tests/test_model.py::TestSpreadsheet::test_create_sheets,True,Passed,Passed,Fail_to_Install
sheetfu,https://github.com/socialpoint-labs/sheetfu,68015416ef34bd20553c7f667ece001a36371f7b,tests/test_model.py::TestSpreadsheet::test_duplicate_sheet,True,Failed,Passed,Fail_to_Install
sheetfu,https://github.com/socialpoint-labs/sheetfu,68015416ef34bd20553c7f667ece001a36371f7b,tests/test_model.py::TestSpreadsheet::test_get_sheets,True,Passed,Passed,Fail_to_Install
sigpy,https://github.com/mikgroup/sigpy,3786765ad055dc246fba726306d6dd6a6984a458,tests/mri/test_precond.py::TestPrecond::test_circulant_precond_noncart,True,Passed,Passed,Fail_to_Install
sister,https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_download.py::CachedUnzipCase::test_cache_unzip,True,Passed,Passed,Fail_to_Install
sister,https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_download.py::TestCachedDownload::test_cache_exists,True,Passed,Passed,Fail_to_Install
sister,https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_download.py::TestCachedDownload::test_cached_download,True,Passed,Passed,Fail_to_Install
sister,https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_download.py::TestCachedDownload::test_fails_to_make_directory,True,Passed,Passed,Fail_to_Install
sister,https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_download.py::TestCachedDownload::test_file_exists,True,Passed,Passed,Fail_to_Install
skelpy,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_docs.py::test_update_settings,True,Passed,Passed,Fail_to_Run
skelpy,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_license_change.py::test_generate,True,Failed,Passed,Fail_to_Run
skelpy,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_makers.py::test_get_maker,True,Passed,Passed,Fail_to_Run
skelpy,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_opener.py::test_open_with_associated_app_linux_without_xdg,True,Passed,Passed,Fail_to_Run
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_reference.py::TestApiCreateReference::test_api_create_reference_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_reference.py::TestApiCreateReference::test_api_create_reference_006,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_snippet.py::TestApiCreateSnippet::test_api_create_snippet_013,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_snippet.py::TestApiCreateSnippet::test_api_create_snippet_014,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_snippet.py::TestApiCreateSnippet::test_api_create_snippet_015,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_snippet.py::TestApiCreateSnippet::test_api_create_snippet_016,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_solution.py::TestApiCreateSolution::test_api_create_solution_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_solution.py::TestApiCreateSolution::test_api_create_solution_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_create_solution.py::TestApiCreateSolution::test_api_create_solution_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_reference.py::TestApiDeleteReference::test_api_delete_reference_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_reference.py::TestApiDeleteReference::test_api_delete_reference_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_snippet.py::TestApiDeleteSnippet::test_api_delete_snippet_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_snippet.py::TestApiDeleteSnippet::test_api_delete_snippet_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_snippet.py::TestApiDeleteSnippet::test_api_delete_snippet_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_snippet.py::TestApiDeleteSnippet::test_api_delete_snippet_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_solution.py::TestApiDeleteSolution::test_api_delete_solution_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_delete_solution.py::TestApiDeleteSolution::test_api_delete_solution_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_field.py::TestApiSearchField::test_api_search_groups_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_field.py::TestApiSearchField::test_api_search_groups_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_field.py::TestApiSearchField::test_api_search_groups_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_field.py::TestApiSearchField::test_api_search_tags_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_field.py::TestApiSearchField::test_api_search_tags_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_006,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_007,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_008,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_009,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_010,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_011,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_012[server0],True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_007,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_009,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_010,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_011,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_013,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_014,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_015,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_016,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_field_017,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_reference.py::TestApiSearchReference::test_api_search_reference_paginate_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_006,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_008,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_009,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_010,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_012,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_013,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_014,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_015,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_016[server0],True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_field_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_field_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_field_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_field_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_field_006,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_006,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_007,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_009,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_010,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_011,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_api_search_snippet_paginate_012,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_snippet.py::TestApiSearchSnippet::test_pytest_fixtures2,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_006,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_009,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_010,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_011,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_012,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_013,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_014,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_015,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_017,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_field_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_field_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_field_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_field_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_field_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_field_007,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_search_solution.py::TestApiSearchSolution::test_api_search_solution_paginate_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_update_reference.py::TestApiUpdateReference::test_api_update_reference_001,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_update_reference.py::TestApiUpdateReference::test_api_update_reference_002,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_update_reference.py::TestApiUpdateReference::test_api_update_reference_003,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_update_reference.py::TestApiUpdateReference::test_api_update_reference_004,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_update_reference.py::TestApiUpdateReference::test_api_update_reference_005,True,Passed,Passed,Fail_to_Install
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,tests/test_api_update_reference.py::TestApiUpdateReference::test_api_update_reference_006,True,Passed,Passed,Fail_to_Install
