Project_Name,Project_URL,Project_Hash,pytest_Status
pyversion,https://github.com/lingster/pyversion,077ec6aaf46fa52ab6915dc6c109e3812849e22c,Fail_to_Fetch_Tests
pyversion3,https://github.com/lingster/pyversion3,077ec6aaf46fa52ab6915dc6c109e3812849e22c,Fail_to_Fetch_Tests
pyvesync,https://github.com/markperdue/pyvesync,4a43bad8a7b9d3b2e7f580f1f3739f27a00bdc2b,Success
pyvesync_v2,https://github.com/webdjoe/pyvesync_v2,a5677b0599912fbc6dcc6604b0342e1edec92de1,Success
pywsl,https://github.com/t-sakai-kure/pywsl,79a5bf104a53cb6d3498918e435bd88ac5331543,Fail_to_Fetch_Tests
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,Success
qgrid,https://github.com/quantopian/qgrid,877b420d3bd83297bbcc97202b914001a85afff2,Success
qlmetrics,https://github.com/QsonLabs/qlmetrics,3a4cc70bb68ef9b476aaee562b82a4d54acfd826,Success
quickviz,https://github.com/chmduquesne/quickviz,e7c87a7ae12465db71fb9dcc1ff52a6b6bb07ec4,Fail_to_Fetch_Tests
rarfile,https://github.com/markokr/rarfile,65810aceeb872ed61ec14cb615ed12feefbbb89e,Success
rdftools,https://github.com/johnstonskj/rdftools,fa71b69b1604128349d879a51a44789919c3bd53,Success
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,Success
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,Success
regex4ocr,https://github.com/juntossomosmais/regex4ocr,9f96e9c6fe6ffc3e1452b23103fdfa6a0f1dcede,Success
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,Success
relic,https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,Success
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,Success
revfyawo-mongo,https://github.com/revfyawo/revfyawo-mongo,8682ccc2ef1a03a07dc0aef45b2230207f31eac6,Fail_to_Fetch_Tests
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,Success
rockhound,https://github.com/fatiando/rockhound,c4d84b2628c4b0dd666ceb1b334647489fe85f17,Success
rosey,https://github.com/arose13/rosey,c35398b4ad4f334f4b40a075d18b33a262ce1d7d,Fail_to_Fetch_Tests
rtv-downloader,https://github.com/radzak/rtv-downloader,b9114b7f4c35fabe6ec9ad1764a65858667a866e,Fail_to_Fetch_Tests
ruTS,https://github.com/SergeyShk/ruTS,af02f627d9022f0f4825d9bed4ffc97d3d329f2d,Success
runium,https://github.com/AGTGreg/runium,ba89015859976d3426d25a53af5fa4d8827c7483,Success
rxpy-backpressure,https://github.com/daliclass/rxpy-backpressure,b1a7bddfb370884135d6f2e7d9a3dd332a90d7cc,Success
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,Success
samwise,https://github.com/Cloudzero/samwise,3aa79ba20f3a151be3fd691bd5f6f5f250d16334,Success
sandman,https://github.com/jeffknupp/sandman,253ea4d15cbccd9f0016d66fedd7478614cc0b2f,Fail_to_Fetch_Tests
sanic-envconfig,https://github.com/jamesstidard/sanic-envconfig,c68e09def2ce04c7ab91e443680ff64dc2ef61e1,Success
schemaindex,https://github.com/qiyangduan/schemaindex,83bfb96c78d194370b068e11f89a9e4d6af48a46,Success
schemas,https://github.com/CIMAC-CIDC/schemas,c2b011f49361e01a2816076b9436ae46d71ba0db,Fail_to_Fetch_Tests
schematics_to_swagger,https://github.com/Alexei-Kornienko/schematics_to_swagger,d9c1c9e43a25c5a4ff60701b3bf22fc039c815c2,Success
scikit-fem,https://github.com/kinnala/scikit-fem,4aa87e15fd05dfbbad2367ef2303f398d5afddcc,Success
scikit-hep,https://github.com/scikit-hep/scikit-hep,e78234da9e754e380a7d871afb56b20baa73b99b,Success
scrapbook,https://github.com/nteract/scrapbook,f681427fcc721e303e3d21fb3974b3bfa43d5445,Fail_to_Fetch_Tests
scrapyrt,https://github.com/scrapinghub/scrapyrt,f8ee7b79fcfeaf4da83d831147d3ae28d8cf5f90,Fail_to_Fetch_Tests
scsm,https://github.com/bubylou/scsm,a67059c398b40e31296faea25ae20d3dc78070bd,Success
sdklib,https://github.com/ivanprjcts/sdklib,5384b1c7f05abd6350151c08ad6a4a8b5855f8f0,Success
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,Success
selenium-wire,https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,Success
serpextract,https://github.com/Parsely/serpextract,aec8f2bd79c66953938569a24b05c693ab70b4ce,Success
sfpl-scraper,https://github.com/kajchang/sfpl-scraper,d97cc55f28fc75bf8de3fe5472ed0c2c55a09081,Success
sheetfu,https://github.com/socialpoint-labs/sheetfu,68015416ef34bd20553c7f667ece001a36371f7b,Fail_to_Fetch_Tests
sigpy,https://github.com/mikgroup/sigpy,3786765ad055dc246fba726306d6dd6a6984a458,Fail_to_Fetch_Tests
sister,https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,Fail_to_Fetch_Tests
six,https://github.com/benjaminp/six,c0be8815d13df45b6ae471c4c436cce8c192245d,Success
skelpy,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,Success
skillful,https://github.com/bmweiner/skillful,8646f54faf62cb63f165f7699b8ace5b4a08233c,Success
snippy,https://github.com/heilaaks/snippy,904439ca1fc29edc06c48da66e7663e18e0aea99,Fail_to_Fetch_Tests
son,https://github.com/flokno/son,a860c049e276151c8fddf82fdbe833d4127ada0d,Success
spacedr,https://github.com/sttlr/spacedr,543f0d4dcdac4298a6c19145cd085322103c30d6,Fail_to_Fetch_Tests
sphinx-gallery,https://github.com/sphinx-gallery/sphinx-gallery,387900334ace5c0bf74e9e90aad1e8d2a54e6f17,Success
sporco,https://github.com/bwohlberg/sporco,efd9237ec0d254e2ff630ad0ac17eb8dc566c586,Success
sportsreference,https://github.com/roclark/sportsreference,0041953074d6c20f607049917f3b526c9af686a4,Success
spylon-kernel,https://github.com/maxpoint/spylon-kernel,2d0ddf2aca1b91738f938b72a500c20293e3156c,Success
sqlbucket,https://github.com/socialpoint-labs/sqlbucket,b5e8d2a05a02e891733fbb8c87bcdfd08195e82a,Fail_to_Fetch_Tests
sqlservice,https://github.com/dgilland/sqlservice,a1ccf84a6bf23653934911e3dd6be8219e8c734d,Fail_to_Fetch_Tests
sqs-polling,https://github.com/ohke/sqs-polling,34d1375cf73e05211c73cd43bdd120ce076181c8,Success
ssbio,https://github.com/SBRG/ssbio,08c1ce375a8ee6a4b77c5d2fdc93fcb5e5fe97c0,Fail_to_Fetch_Tests
stackify-api-python,https://github.com/stackify/stackify-api-python,c2625f558c41dc6c79474226b1ca7766b192dd66,Success
statsd-metrics,https://github.com/farzadghanei/statsd-metrics,153ff37b79777f208e49bb9d3fb737ba52b99f98,Success
stowage,https://github.com/michaelpb/stowage,7c619be755b9b73fd202367bcf9014472f318834,Success
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,Success
subliminal,https://github.com/Diaoul/subliminal,a4113adb745dc5cd2da7254ee14802077237bb15,Fail_to_Fetch_Tests
supertunnel,https://github.com/alexrudy/supertunnel,4c64e2fedda3382b809a2c3d01c711ec4961f933,Success
swpy,https://github.com/peinan/swpy,262515d410bddaa3da72721ae2c11cfda1e2ee37,Success
sxdm,https://github.com/WilliamJudge94/sxdm,01414186626e1f22d51a7d25fe73f64680cb796e,Fail_to_Fetch_Tests
symphony,https://github.com/SurrealAI/symphony,747b87eee20d48032b4a554950687d0b1209fd24,Success
tamarco,https://github.com/System73/tamarco,c85bec267d39057a4cd5f1c9854d5e2840cebb1e,Fail_to_Fetch_Tests
tangle,https://github.com/fifman/tangle,a36cff74d7f09bf8f24a91929b844ea1be7b1bcd,Success
task-dispatcher,https://github.com/PeRDy/task-dispatcher,947d7b91c2ab3e1891fb0fd5333a5c2a78380fea,Fail_to_Fetch_Tests
taxi,https://github.com/sephii/taxi,a330f044017c2862ba41fd7fa2e5f35d8807f968,Success
tbvcfreport,https://github.com/COMBAT-TB/tbvcfreport,f0f932667581433089e02b49e1aaee1bb4984502,Fail_to_Fetch_Tests
tensorcraft,https://github.com/netrack/tensorcraft,15295b29a82927e94db22ebbcc17d4291348a165,Fail_to_Fetch_Tests
terrascan,https://github.com/cesar-rodriguez/terrascan,fd4ca9d23e694185fd5cb9ddf357b52b15adc6ca,Success
tf-plan,https://github.com/thiagopbueno/tf-plan,d8b6ea92604367553d566c8706a9ab0571f92a2e,Fail_to_Fetch_Tests
thredds_crawler,https://github.com/ioos/thredds_crawler,fb29ea2fb8d079cacc6c09f79245e8f54f77c6a6,Success
thundra-lambda-agent-python,https://github.com/thundra-io/thundra-lambda-agent-python,fcd1c2b0b309721d89bd35511bd6645ebd62a5bc,Fail_to_Fetch_Tests
tidyframe,https://github.com/Jhengsh/tidyframe,aa4f8a35cb4abe4d883eb59b6ef6a920580b611f,Fail_to_Fetch_Tests
tight,https://github.com/michaelorionmcmanus/tight,34a332dd6096807e373ea8050df4f795411e6b74,Fail_to_Fetch_Tests
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,Success
token-io,https://github.com/overcat/token-io,f1b14fef9fd64989b9c9e5c076272f72253b39ed,Success
tokendito,https://github.com/dowjones/tokendito,f5d8e5171ddcca0c62925263ddb80535f51aded3,Success
torchpwl,https://github.com/PiotrDabkowski/torchpwl,73b09cfa9f4c173988d8f075485b887c694fc5a8,Success
tornado-swirl,https://github.com/rduldulao/tornado-swirl,b8df27efc3d7fd0dce0f0290767c94ac2e747311,Success
transliterate,https://github.com/barseghyanartur/transliterate,9333f242df3f97c1780c4c117f080007f833b69e,Fail_to_Fetch_Tests
trender,https://github.com/transceptor-technology/trender,ef2b7374ea2ecc83dceb139b358ec4ad8ce7033b,Success
tukio,https://github.com/optiflows/tukio,116b35dbceae899d7996b1788449a6e31e3f4512,Success
tunacell,https://github.com/LeBarbouze/tunacell,837d57e1e6caeddf2e6bcdd2db2986fb456dd605,Success
uberdict,https://github.com/eukaryote/uberdict,852b9d8b80ab032ce7eb5c439ea8084336b69d04,Success
ucal,https://github.com/timkostka/ucal,df0ccbc5f8af54fc69df56191bd810481a17b0e3,Success
upaas-common,https://github.com/prymitive/upaas-common,7a7d9ffb385151092c637c3ef500a79623c005ae,Success
urlquick,https://github.com/willforde/urlquick,db765372b73800cfa056047a3f3331820abd4ae8,Success
Utter-More,https://github.com/crumpstrr33/Utter-More,418cf5f5ef337700bf0897e746eff8bb275e6da6,Success
vcdriver,https://github.com/Osirium/vcdriver,2f311df9a73c82b5837d01bac16a10eb4db955eb,Success
vimms,https://github.com/sdrogers/vimms,fcae1a81b4fa4c4913fd0bd3af9b79be8122feaa,Fail_to_Fetch_Tests
vl,https://github.com/ellisonleao/vl,21a2cd5c6a079c0882c7a2dc9ff303b8c8f89f98,Fail_to_Fetch_Tests
wcraas_common,https://github.com/WCraaS/wcraas_common,af209ab412c18473edfaaf2871eef9c0357b91e9,Success
web_dict,https://github.com/upday7/web_dict,c7be8a69028b1fa8be61417b25e322083e2dd2a7,Success
webdriver_manager,https://github.com/SergeyPirogov/webdriver_manager,82b4657acc02ab7b3977acc26cfc62ffede8dedc,Success
webssh,https://github.com/huashengdun/webssh,51d527fe75a62aed239126a6697749a30baecb30,Success
wechatkit,https://github.com/istommao/wechatkit,e46341c29a69805a8e4c425dc620039fb06b1e45,Success
weibo-scraper,https://github.com/Xarrow/weibo-scraper,8d1ffc9060ae7ddba217093c23ab8111f9b351c8,Success
wellpathpy,https://github.com/Zabamund/wellpathpy,f29b14a9a1c46e77ea98b141e3cdc43674654ea2,Success
wkr.py,https://github.com/wroberts/wkr.py,dbb3c1742c10bfaf697fa276d2cc8885e144ab43,Success
wopmars,https://github.com/aitgon/wopmars,33680f94163d82ce43557cf7f87a5f9ead496fdc,Success
wqio,https://github.com/Geosyntec/wqio,8fcd57cc8b8365208eeee0162438307db0ca0dbb,Success
wsstat,https://github.com/fitblip/wsstat,f7c91eb8765a801ad5e0504ca22ee2ec832cf682,Fail_to_Fetch_Tests
xenavalkyrie,https://github.com/xenadevel/PyXenaValkyrie/,92b45f1f37a5589cbdb9224a287fa0426d2c8d47,Project_Not_Found
yadll,https://github.com/pchavanne/yadll,6114234a8a25cfda7a596b9a6e75bb121de6f4d2,Fail_to_Fetch_Tests
yahooquery,https://github.com/dpguthrie/yahooquery,ff9c062222d59b3d9f8abfaeeb706cd7af8fe690,Fail_to_Fetch_Tests
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,Success
yaml-config,https://github.com/GreenBuildingRegistry/yaml-config,558022920cb148dd413d1bd2854756c055d62044,Fail_to_Fetch_Tests
yaml-resume,https://github.com/notsag/yaml-resume,25ad6695993a7dab540730e8743d88b28e52df0e,Success
yandex-checkout-sdk-python,https://github.com/yandex-money/yandex-checkout-sdk-python,da3e8512cd21fb55726519c51974d6f8b1885242,Project_Not_Found
yapconf,https://github.com/loganasherjones/yapconf,f685ed6a6f532a8f836deb205fc2509e9422329b,Success
yawast,https://github.com/adamcaudill/yawast,5e9e7a37831c030530adb971925ee135e9bfcafb,Fail_to_Fetch_Tests
yeahyeah,https://github.com/sjoerdk/yeahyeah,bf8c5b8851cb1aeeeb2abfcb92da00c7551f884e,Fail_to_Fetch_Tests
yunomi,https://github.com/dreid/yunomi,1aa3f166843613331b38e231264ffc3ac40e8094,Success
zanna,https://github.com/MirkoRossini/zanna,4c28b5ea3940fba69bee3fdf965a039c9b8f45c5,Success
zengin-py,https://github.com/zengin-code/zengin-py,132d222bd4a7127e398e81fe7cbdf6e369a8e6cb,Fail_to_Fetch_Tests
zenmake,https://github.com/pustotnik/zenmake,6cff05114cea34fc204d9e95422f11dc25cd1228,Success
zula,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,Project_Not_Found
